"YEAR_MONTH","SFDC_ACCOUNT_ID","SWIMLANE_MAP","AGE_IN_MONTHS","SUBSCRIBED_ROUTER_COUNT","TERM_MAP","CHURNED_ACCOUNT_FLAG","LOGIN_COUNT","TOTAL_MINUTES","Account_NCM_Permissions","Account_Subscription_Change_License","Account_Subscriptions","Dashboard_Clients_Tab","Devices_Remote_Connect_Connect_to_Device_UI","Devices_Subnav_Network_Interfaces","Devices_Interfaces_Interface_Details","Devices_Toggle_Image","Footer_Contact_Cradlepoint_Link","Footer_Knowledge_Base_Link","Groups_Add","Groups_Commands_Menu","Groups_Configuration_Edit","Groups_Dashboard","Groups_Firmware_Menu","Groups_Group_Data_Usage","Groups_Settings","Groups_Refresh_Button","Notifications","Help_Panel_Button","NetCloud_Perimeter","Network_Interfaces_Commands_Menu","Network_Interfaces_Export_Menu","Network_Interfaces_Filter_All","Reports_Report_Type_Data_Usage","Reports_Report_Type_Signal_Quality","Reports_Run_Report_Button","Routers_Commands_Ping","Routers_Commands_Reboot","Routers_Commands_Restore_to_Defaults","Routers_Commands_Speed_Test","Routers_Commands_Unregister","Routers_Commands_Menu","Routers_Configuration_Edit","Routers_Configuration_Resume_Updates","Routers_Configuration_Summary","Routers_Configuration_Menu","Routers_Device_Dashboard_Link","Routers_Firmware_Retry_Upgrade","Routers_Move","Routers_NetCloud_OS_Menu","Routers_Remote_Connect_Console","Routers_Remote_Connect_Menu","Scheduler_Subnav_Schedules","Scheduler_Tasks_Add","Scheduler_Tasks_Edit","Churn_Probability"
2021-05-01,"0013800001PV4MQAA1","100100",724,1426,"111",0,413,3231,0,0,0,0,252,19,0,2,0,0,10,0,25,10,6,0,0,4,3,1,7,10,0,0,0,0,0,4,37,0,0,0,31,36,9,6,106,190,5,38,12,4,281,0,0,0,-9.53989491569995e-18
2020-09-01,"0015000000QxHKvAAN","111100",713,1324,"110",0,38,251,0,0,1,0,4,8,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,22,0,27,18,5,3,4,0,5,0,0,0,-1.01882478148463e-17
2021-01-01,"0015000000d2TjcAAE","001100",120,1189,"000",0,203,512,3,0,4,0,0,1,7,10,0,0,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,2,0,3,8,11,0,154,0,0,0,0,0,0,-9.15608734664009e-18
2021-03-01,"00138000018aGz0AAE","101100",705,4355,"111",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158333333333333
2020-10-01,"0015000000Y14WzAAJ","101100",688,1602,"110",0,55,358,1,0,0,0,0,11,3,0,0,0,0,0,1,6,3,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,6,7,0,0,19,38,0,12,3,0,2,0,0,0,-1.0283657606025e-17
2020-10-01,"0015000000tEeqgAAC","101000",668,1204,"110",0,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,4,3,0,0,0,0,0,-7.79324521582581e-18
2020-10-01,"0015000000d2OQgAAM","111000",672,1447,"110",0,678,2238,0,0,0,0,5,39,127,3,0,0,0,0,1,0,0,0,0,0,0,3,3,3,2,1,0,0,0,0,25,0,67,0,115,45,0,4,103,299,0,21,3,3,20,0,0,0,-9.48351640273071e-18
2020-11-01,"0013800001QCzj3AAD","100000",604,74,"000",0,204,724,1,0,1,19,6,8,0,0,0,0,1,0,1,2,0,0,0,3,14,0,7,0,0,0,0,0,0,0,1,1,2,0,4,10,1,3,47,10,0,1,0,78,100,0,0,0,-9.65698875032839e-18
2020-05-01,"00138000018av7IAAQ","110000",663,334,"111",0,48,121,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,0,0,12,30,0,0,1,0,1,0,0,0,-9.5062846483529e-18
2020-04-01,"0013800001JxFkYAAV","001100",617,728,"111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855088160503786
2020-12-01,"0015000000QdRZkAAN","101000",165,1527,"111",0,17,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,-7.99707522425308e-18
2020-12-01,"0015000000U89HVAAZ","110000",687,1634,"000",0,1289,10695,9,0,1,1,14,62,0,3,1,0,18,2,27,3,7,1,3,0,20,2,4,36,1,0,0,0,0,0,90,6,3,0,107,560,9,51,1116,211,16,23,13,1549,1776,0,0,0,-8.08597980239689e-18
2020-12-01,"0015000000jXjjEAAS","001100",694,770,"110",0,0,1237,0,0,0,0,1,6,0,0,0,0,3,2,0,6,1,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,31,0,59,12,5,0,61,138,0,8,5,0,13,0,0,0,-7.69024600943968e-18
2020-05-01,"0015000000U6jeQAAR","111000",683,813,"110",0,165,494,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,86,0,37,0,0,0,0,0,0,-9.31763347034042e-18
2021-05-01,"0015000000pHxQdAAK","101100",661,1425,"111",0,177,1442,10,0,8,0,2,2,95,5,0,0,0,0,2,2,0,0,0,0,6,2,3,0,0,0,0,0,0,0,2,0,0,40,50,99,0,8,156,116,0,41,4,0,7,0,0,0,-1.01969214322262e-17
2020-06-01,"0015000000r7pd9AAA","001000",642,5624,"000",0,240,1422,12,0,1,0,0,2,0,0,0,0,12,0,9,4,1,1,0,0,4,0,5,0,2,0,2,0,4,0,7,1,0,0,21,4,55,0,80,46,8,88,20,0,0,1,0,0,-8.58362859956774e-18
2020-07-01,"0015000000qb7h5AAA","111100",704,2988,"111",0,1760,10643,6,2,5,9,22,14,3,14,0,1,3,0,13,14,1,2,0,0,9,5,17,0,0,0,0,0,0,1,161,1,420,1,733,640,150,11,1232,327,1,341,138,465,554,0,0,0,-7.8236028766554e-18
2020-10-01,"0013800001COoOfAAL","000000",657,1212,"000",0,63,1276,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,336,1,1,0,403,4,0,0,13,10,0,2,10,0,9,1,2,0,-8.71048025374854e-18
2021-03-01,"001500000134gVCAAY","001000",135,1201,"000",0,639,1080,8,0,1,0,0,11,5,42,0,0,4,1,1,3,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,8,4,1,2,20,51,0,2,1,0,0,0,0,0,-9.23089729654158e-18
2021-04-01,"0015000000oK1inAAC","001100",644,1752,"110",0,1424,3426,4,0,2,0,9,1,0,5,0,0,12,0,1,5,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,2,0,31,47,112,14,25,282,53,1,118,15,0,10,0,0,0,-9.71228306112515e-18
2020-03-01,"0015000000r9pFRAAY","101100",666,1454,"100",0,169,3473,0,0,1,0,531,7,0,2,0,0,4,1,12,0,0,0,0,2,4,0,5,9,0,0,0,0,0,0,38,17,0,0,55,47,24,3,155,73,0,34,0,0,559,0,0,0,-7.78457159844592e-18
2021-04-01,"0015000000iTwI2AAK","110000",735,1115,"110",0,725,3330,0,0,0,0,327,222,1,5,0,0,0,0,1,0,0,0,0,0,2,1,3,87,0,0,0,0,0,4,39,0,68,0,132,2,8,0,37,157,4,143,14,1,354,0,0,0,-9.26667596823361e-18
2020-02-01,"0015000000NjEA4AAN","111000",705,6247,"110",0,1551,7617,3,0,1,6,42,95,7,12,0,1,14,1,40,10,0,0,0,0,7,2,18,0,0,0,0,0,0,9,42,1,31,2,226,161,55,13,363,391,1,60,33,611,793,0,0,0,-9.15175053795014e-18
2020-03-01,"0015000000oILPaAAO","110000",684,116,"000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855088160503786
2021-06-01,"0015000000aeZKcAAM","101000",703,7780,"110",0,62,450,0,0,0,0,0,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,72,0,0,0,0,49,0,0,0,0,0,0,0,0,-7.79541362017078e-18
2020-10-01,"0015000000b5eSRAAY","000000",686,2498,"000",0,625,3643,4,0,3,2,37,10,2,3,0,0,0,0,4,1,1,0,3,0,5,0,10,0,0,0,0,0,0,4,33,2,4,0,68,1,16,1,35,759,0,123,18,24,69,0,0,0,-1.01893320170188e-17
2020-12-01,"0015000000erxT6AAI","001000",661,1455,"110",0,583,2546,2,0,6,14,50,33,0,0,0,0,4,0,0,7,14,1,6,0,11,2,6,1,3,0,0,0,0,1,8,9,0,0,32,24,19,8,72,355,6,114,14,6,65,2,1,0,-9.25366554216378e-18
2020-05-01,"0015000000cKQq4AAG","111100",742,5602,"110",0,278,1790,1,0,0,0,0,22,3,3,0,0,0,0,0,1,1,0,0,0,5,2,11,1,0,0,0,0,0,2,10,1,0,0,45,293,9,18,396,97,1,381,13,43,54,0,0,0,-9.63205210036122e-18
2020-07-01,"0015000000pLSmXAAW","100000",668,1405,"100",0,8,2107,1,0,1,0,4,88,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,30,0,0,0,0,0,0,241,0,0,0,249,0,38,1,255,0,0,374,16,0,5,0,0,0,-7.22729168178837e-18
2020-07-01,"00138000018bPzcAAE","111100",653,844,"110",0,727,3550,0,0,0,0,28,9,1,7,0,0,5,0,3,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,12,1,4,17,55,264,39,2,625,232,0,66,5,68,127,0,0,0,-9.51604246790527e-18
2020-02-01,"0015000000laK1NAAU","000100",656,1097,"110",0,35,462,11,0,3,1,1,1,0,2,0,0,0,0,2,8,0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,0,0,0,6,44,0,5,64,43,0,3,0,0,2,0,0,0,-9.66457816553579e-18
2021-01-01,"0015000000tpSWsAAM","111100",659,1127,"000",0,54,618,0,0,0,6,0,1,0,0,0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,8,26,15,1,123,28,4,36,8,0,0,0,0,0,-1.01535533453267e-17
2020-05-01,"0015000000tQ1mTAAS","001100",508,31167,"111",0,549,2395,0,0,0,0,13,40,0,1,0,0,6,0,1,0,4,0,1,0,3,0,1,1,28,0,12,0,15,0,177,1,3,0,216,5,15,2,45,181,20,59,28,0,21,0,0,0,-8.4741241801467e-18
2020-07-01,"0015000000mOeHGAA0","101100",666,1828,"000",0,339,1538,0,0,0,5,48,7,1,0,0,0,3,1,31,22,5,1,0,4,8,2,7,0,1,0,0,0,0,1,2,0,1,2,11,70,21,4,163,36,7,13,25,0,48,0,0,0,-8.90021563393351e-18
2020-11-01,"0015000000QVOnOAAX","111100",709,13831,"111",0,6571,34130,30,0,9,10,90,198,25,139,0,0,9,6,63,42,3,11,4,9,237,26,64,39,3,0,0,0,0,62,475,8,369,195,1504,1422,75,122,3188,2069,6,866,148,726,936,1,0,0,-6.14417371147535e-18
2020-08-01,"00138000015tWKeAAM","001000",616,5658,"110",0,213,839,7,0,0,0,0,38,1,11,0,0,0,0,0,0,2,0,0,0,5,0,4,2,5,1,0,0,0,0,0,0,0,0,8,0,4,0,8,61,10,6,16,0,0,0,0,0,-8.94141531648795e-18
2020-11-01,"0015000000tqSUIAA2","110000",647,2126,"110",0,125,829,1,8,43,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,51,62,4,1,0,8,89,0,4,2,1,45,0,0,0,-9.72963029588492e-18
2020-12-01,"00138000017eF75AAE","111100",614,1287,"110",0,3004,47464,52,6,45,24,763,1282,16,15,0,0,74,8,50,8,99,2,8,137,94,10,91,73,1,3,0,0,0,946,169,30,704,69,3438,2155,93,73,4781,2625,2,229,106,664,2011,0,3,0,-5.4372738950148e-18
2020-12-01,"0013800001Nrpt2AAB","111000",717,2228,"110",0,1119,8408,1,0,5,1,77,35,11,31,0,0,1,3,0,10,34,0,1,0,25,2,24,319,6,0,0,0,0,73,51,0,423,7,766,62,28,30,252,738,18,35,66,14,538,0,0,0,-7.60567823998581e-18
2020-08-01,"0015000000aeZKcAAM","101000",703,6077,"110",0,85,296,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,61,0,0,0,0,1,0,0,0,-8.24644172392475e-18
2021-06-01,"0015000000xwi5lAAA","110000",654,1173,"011",0,251,1054,9,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,7,0,4,0,0,0,0,0,0,1,13,0,5,0,42,1,1,2,6,310,0,10,3,0,0,0,0,0,-9.9703231781767e-18
2020-10-01,"0015000000euq7bAAA","111100",654,19984,"110",0,998,3531,5,0,0,0,8,6,9,8,0,0,0,0,1,1,0,0,0,0,7,0,11,0,0,0,0,0,0,1,185,2,14,1,297,23,32,6,105,289,10,124,32,19,52,0,0,0,-9.74264072195474e-18
2020-01-01,"00150000010i075AAA","110000",652,2804,"011",0,76,1624,7,0,9,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0,0,0,0,1,28,2,4,4,55,5,5,1,30,94,0,27,6,24,49,0,0,0,-9.86081875875566e-18
2021-06-01,"0015000000VXYgvAAH","101000",694,3501,"000",0,338,7545,6,0,5,0,12,12,0,18,1,0,1,1,37,3,0,0,0,16,14,4,13,0,3,0,0,0,0,34,144,97,86,83,559,250,55,29,669,365,0,172,24,313,393,1,0,0,-8.10874804801909e-18
2020-11-01,"0015000000xPAoLAAW","001100",116,1270,"110",0,262,1397,0,0,0,0,56,34,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,12,64,134,136,0,16,0,0,60,0,0,0,-9.53881071352747e-18
2020-08-01,"0015000000oku1fAAA","111100",690,2221,"111",0,642,3597,3,2,8,2,13,2,1,2,0,0,13,1,52,5,2,0,0,11,9,0,1,0,0,0,0,0,0,7,40,0,35,4,119,47,34,58,580,49,0,141,6,16,50,0,0,0,-9.29052841602829e-18
2020-11-01,"0015000000eeEFiAAM","110000",678,3669,"100",0,2406,14852,1,0,0,4,6,25,3,13,0,0,0,1,0,0,4,0,0,0,4,2,4,0,0,0,0,0,0,2,144,0,1336,7,1682,446,1338,7,2203,1427,4,79,53,33,72,0,0,0,-6.51063404577545e-18
2021-06-01,"0013800001GMWdyAAH","110000",694,9794,"110",0,254,1941,1,0,0,0,56,199,0,0,0,0,6,0,3,0,2,0,0,0,6,1,1,0,65,0,0,0,0,1,4,0,2,0,11,7,32,3,64,132,0,79,1,5,76,2,0,0,-9.99417562597138e-18
2020-08-01,"0015000000U89HVAAZ","110000",687,1572,"000",0,1147,8616,5,1,6,2,31,42,0,2,0,0,6,0,42,2,6,0,0,1,27,0,3,21,1,0,0,0,0,0,118,2,0,1,138,430,3,16,849,289,0,7,6,1533,1930,0,0,0,-8.37220917593307e-18
2021-02-01,"0015000000d4vbSAAQ","101100",664,5156,"110",0,178,798,0,0,0,0,1,13,1,12,0,0,4,0,9,2,3,0,0,5,40,6,0,53,0,1,0,0,0,0,19,7,0,43,71,11,13,0,54,26,4,31,6,4,3,0,0,0,-9.07368798153119e-18
2021-03-01,"0013800001S3rtEAAR","001100",603,2402,"110",0,2474,10482,0,0,0,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,861,7,3,0,1195,76,109,1,300,1008,4,299,28,0,15,0,0,0,-8.82757408837698e-18
2021-03-01,"0015000000d4vbSAAQ","101100",664,5212,"110",0,254,1359,3,0,1,0,0,96,1,9,0,0,1,0,0,0,5,0,3,1,50,6,0,165,3,0,0,0,0,0,21,0,0,9,35,18,9,1,70,22,2,38,6,4,7,0,0,0,-9.02164627725188e-18
2021-03-01,"0015000000iT5SYAA0","110000",680,1094,"111",0,74,1799,7,0,5,0,1,2,0,0,0,0,0,0,12,19,3,0,0,4,6,0,2,0,0,0,0,0,0,10,20,0,17,13,87,22,14,3,95,92,0,179,2,1,4,2,3,2,-8.90888925131339e-18
2020-10-01,"0015000000eeEFiAAM","110000",678,3665,"100",0,2979,15765,4,0,1,1,4,38,1,21,1,0,0,0,0,0,0,0,0,0,16,3,17,0,1,0,0,0,0,2,108,1,1206,15,1648,499,1054,6,2141,1653,2,67,71,33,76,0,0,0,-6.95082012780457e-18
2020-02-01,"0013800001NuHBtAAN","001000",73,508,"100",0,83,305,0,0,0,0,0,1,0,23,0,0,2,4,0,1,6,0,0,54,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,10,1,69,0,0,0,0,0,0,-7.51894206618697e-18
2021-02-01,"0015000000QTE9IAAX","001100",693,1686,"111",0,165,671,2,0,0,0,74,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,2,0,3,40,19,6,1,56,53,2,19,12,0,70,0,0,0,-1.01047642475649e-17
2020-04-01,"0013800001SqQLxAAN","001000",602,1200,"110",0,702,3429,12,0,3,4,33,4,0,0,0,0,43,1,37,11,1,3,3,1,23,8,14,0,2,0,0,0,0,0,5,0,0,0,13,24,1,3,87,103,0,526,4,0,37,0,0,0,-9.55182113959729e-18
2020-05-01,"0015000000LdJeNAAV","110000",725,1260,"110",0,333,1957,8,0,2,0,103,4,0,0,0,0,3,0,13,8,0,0,0,0,2,1,17,0,0,0,0,0,1,1,12,0,64,0,147,57,1,1,147,45,0,83,13,37,185,0,0,0,-1.01166904714622e-17
2021-05-01,"00150000012xAYZAA2","001000",627,1209,"110",0,174,540,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,5,9,0,0,0,3,107,4,10,6,1,2,0,0,0,-9.84672413051335e-18
2020-09-01,"00150000012xAYZAA2","001000",627,1006,"110",0,259,960,1,1,10,0,0,10,0,2,1,0,0,0,1,2,0,0,4,0,0,1,5,0,0,0,0,0,0,0,6,1,0,2,29,31,0,1,76,134,0,0,7,0,0,0,0,0,-8.63675450601953e-18
2020-04-01,"0015000000XauSEAAZ","111000",699,1327,"110",0,61,374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,1,7,1,0,22,22,0,7,1,2,5,0,0,0,-9.24607612695638e-18
2020-01-01,"0015000000qb7h5AAA","111100",704,2757,"111",0,1310,8465,7,0,1,16,19,45,0,0,0,1,14,2,19,14,19,1,5,58,28,10,10,23,0,0,1,0,1,8,51,5,37,29,233,197,182,11,597,273,1,669,48,212,293,0,0,0,-7.45063732932039e-18
2021-04-01,"0015000000xPAoLAAW","001100",116,1268,"110",0,240,998,2,0,2,0,59,16,0,15,0,0,0,0,0,1,0,0,0,0,2,0,0,35,0,0,0,0,0,0,10,0,0,0,9,0,10,0,52,44,1,24,1,0,56,0,0,0,-1.04115934623783e-17
2021-05-01,"0015000000ZgRGEAA3","110000",666,1048,"110",0,198,686,13,2,8,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,13,0,2,0,23,17,0,1,29,22,0,20,2,0,7,0,0,0,-1.02511315408504e-17
2020-09-01,"0015000000VWzxWAAT","111000",184,5984,"111",0,638,4130,0,0,0,0,28,42,4,0,0,0,0,0,0,1,0,0,0,0,9,0,5,31,2,0,0,0,0,8,12,1,104,1,183,33,85,5,197,390,3,270,37,0,78,0,0,0,-8.81347946013467e-18
2020-07-01,"0015000000d518PAAQ","110000",165,831,"111",0,154,1204,5,3,10,0,92,0,3,0,0,0,1,1,2,0,2,0,0,1,1,0,4,0,0,0,0,0,0,7,8,0,10,0,21,58,15,1,112,25,4,32,14,2,113,0,0,0,-9.15608734664009e-18
2020-07-01,"0015000000oILPaAAO","110000",684,1251,"111",0,378,1358,8,0,3,0,0,3,11,26,0,0,1,0,3,4,1,0,2,0,13,4,9,0,0,0,0,0,0,20,10,0,16,2,56,10,0,6,47,106,0,2,7,0,0,0,0,0,-9.43364310279637e-18
2021-03-01,"0015000000qarBPAAY","111000",641,1026,"110",0,123,563,0,0,0,0,3,4,1,1,0,0,0,0,0,50,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6,0,12,2,4,2,25,40,1,17,4,2,7,0,0,0,-1.01329535040495e-17
2021-04-01,"0013800001EjYevAAF","000000",92,0,"000",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225277777777778
2021-04-01,"0013800001R3HfUAAV","001100",73,2654,"000",0,195,439,6,0,1,0,0,3,0,0,0,0,4,1,4,3,1,0,1,0,43,0,22,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,15,0,0,13,0,0,0,0,0,-7.84962372879505e-18
2020-02-01,"0015000000xytWjAAI","111100",667,78,"110",0,23,139,1,0,0,2,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,13,0,1,0,0,6,0,1,0,-9.28077059647592e-18
2020-02-01,"0015000000oILPaAAO","100000",684,115,"000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402024907579064
2020-02-01,"0015000000pLSmXAAW","100000",668,1268,"100",0,41,2258,3,0,0,0,8,41,0,0,0,0,21,0,36,1,0,0,0,0,1,0,0,432,23,0,0,0,0,0,39,0,0,0,46,1,31,4,131,0,1,357,4,0,11,0,0,0,-7.12537667757474e-18
2020-11-01,"0013800001JxFkYAAV","001100",617,1075,"111",0,30,262,9,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,1,1,2,0,0,9,4,0,2,8,0,0,2,2,2,3,0,0,0,-8.4220824758674e-18
2021-05-01,"0015000000iT7mwAAC","001100",139,909,"110",0,160,858,3,0,1,0,0,4,19,2,0,0,1,0,4,4,31,0,0,4,0,0,1,0,0,0,0,0,0,2,1,1,1,0,15,2,15,23,58,58,8,38,21,0,1,0,0,0,-9.21680266829927e-18
2020-10-01,"00138000015tGsoAAE","100100",623,3796,"110",0,4524,30629,24,0,0,55,1921,107,1,24,3,0,17,7,85,53,11,2,3,27,85,6,77,7,4,0,0,0,0,10,261,8,292,7,935,1232,114,52,2489,2489,9,462,135,951,3387,0,1,0,-6.04551131377917e-18
2021-04-01,"0015000000oku1fAAA","111100",690,1818,"111",0,551,5842,4,12,22,1,18,45,32,6,0,0,20,2,71,22,10,0,0,249,2,1,7,0,0,0,0,0,0,0,65,1,54,3,147,53,44,81,443,558,11,121,22,24,72,0,0,0,-8.63350189950207e-18
2020-03-01,"0013800001Nrpt2AAB","111000",717,2156,"110",0,1389,5986,11,0,0,5,26,14,18,33,0,0,1,0,1,9,22,3,0,0,25,10,22,0,2,0,3,4,36,8,145,1,260,0,555,7,9,11,70,246,3,50,17,5,443,0,0,0,-7.04731412115578e-18
2020-02-01,"0015000000VXQZ0AAP","111100",703,16506,"110",0,2516,11770,35,0,10,20,130,115,50,151,3,1,13,0,19,16,38,3,0,0,124,16,59,119,2,0,6,3,2,55,70,4,163,47,554,189,157,36,835,1057,18,129,76,34,245,0,2,0,-6.47160276756598e-18
2020-01-01,"0015000000U89HVAAZ","110000",687,1557,"000",0,876,9512,3,0,1,21,21,64,0,0,0,0,4,3,129,4,0,0,1,6,11,1,4,7,0,1,4,0,0,0,125,3,0,0,164,618,35,66,1314,1516,2,16,14,699,1000,0,1,0,-7.94720192431875e-18
2021-01-01,"0015000000unrcwAAA","010000",652,1,"000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277175482717045
2020-01-01,"00138000018bPzcAAE","111100",653,698,"110",0,688,8177,4,0,3,6,37,23,0,0,0,1,2,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,17,0,9,3,52,685,13,15,1309,490,0,60,2,255,381,0,0,0,-8.71806966895594e-18
2020-01-01,"0015000000UvEZMAA3","110000",675,15496,"110",0,908,3317,0,0,0,5,58,10,0,0,0,0,0,0,0,3,1,0,0,0,1,1,3,0,0,0,0,0,0,72,31,3,6,0,255,0,0,0,3,142,0,2,12,459,607,0,0,0,-8.72457488199085e-18
2021-01-01,"0015000000wzgwfAAA","110000",651,10234,"110",0,2497,7686,1,0,1,0,0,46,6,5,0,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0,0,194,0,1,0,239,208,35,3,403,2377,3,46,10,2,12,0,0,0,-9.67325178291567e-18
2021-02-01,"0013t00001UuYhDAAV","101000",609,2039,"111",0,205,920,7,0,0,4,1,17,15,3,0,0,0,0,1,3,0,0,0,0,4,1,12,0,1,0,0,0,0,0,0,0,1,0,8,0,4,0,54,10,0,0,3,0,2,1,2,0,-8.95984675342021e-18
2020-03-01,"0015000000yo2sVAAQ","101100",690,1579,"000",0,990,5141,1,0,0,1,28,6,2,12,3,0,4,5,100,11,4,0,1,0,7,5,3,0,1,0,0,0,0,1,28,89,0,2,141,102,5,25,318,317,0,286,57,0,43,0,1,0,-8.58904961043017e-18
2021-06-01,"0015000000zpyEGAAY","111100",649,1583,"111",0,1517,9497,19,35,61,0,3,14,0,38,0,0,24,1,18,1,6,0,0,2,37,3,15,1,3,1,0,0,0,45,84,0,58,0,218,694,7,98,1061,1179,1,69,12,151,545,0,0,0,-8.16404235881585e-18
2021-02-01,"0013800001QCzj3AAD","100000",604,130,"000",0,349,1796,6,0,5,2,6,38,0,3,0,0,2,1,7,6,5,0,0,9,5,0,11,41,7,1,0,0,0,0,3,0,11,0,17,105,4,65,304,57,0,27,10,118,149,0,0,0,-9.69493582636538e-18
2021-02-01,"0015000000LdJeNAAV","110000",725,1302,"111",0,342,2209,0,0,0,1,14,5,0,0,0,0,11,0,22,3,1,0,0,0,2,0,6,1,0,0,0,0,0,2,22,1,242,0,299,42,38,2,106,6,20,13,43,60,95,0,0,0,-9.24932873347384e-18
2020-04-01,"0015000000QvEa4AAF","100000",690,1938,"010",0,36,112,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,0,0,1,0,0,1,0,0,14,0,0,0,0.005
2020-01-01,"0015000000erxT6AAI","001000",661,961,"100",0,511,2755,0,0,14,9,75,2,0,0,0,0,2,7,5,6,7,0,3,0,21,0,0,0,0,0,1,0,1,0,43,8,0,0,83,25,33,3,185,337,16,71,53,3,100,0,0,0,-8.26812576737446e-18
2021-02-01,"0015000000VXQZ0AAP","111100",703,19729,"110",0,3203,9965,38,1,1,4,34,102,80,79,1,1,29,1,17,23,23,0,5,8,254,6,53,43,7,0,0,0,0,25,73,2,129,4,298,190,14,96,490,1042,0,66,19,15,135,1,1,0,-7.20235503182121e-18
